,NPI,NPPES_last_name,NPPES_first_name,NPPES_zip_code,NPPES_state,Speciality_Description,YEAR,Total_Claim_Count,Opioid_Claim_Count,Long-Acting_Opioid_Claim_Count,ZIP,COUNTY
2007,1003013673,KRETCHMAN,ERICA,47374,IN,Endocrinology,2014,4143,0,0,47374,Wayne
2008,1003013673,KRETCHMAN,ERICA,47374,IN,Endocrinology,2015,5449,0,0,47374,Wayne
2009,1003013673,KRETCHMAN,ERICA,47374,IN,Endocrinology,2016,6277,0,0,47374,Wayne
2010,1003013673,KRETCHMAN,ERICA,47374,IN,Endocrinology,2017,7486,0,0,47374,Wayne
2011,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2013,75,0,0,94589,Napa
2012,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2013,75,0,0,94589,Solano
2013,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2014,34,0,0,94589,Napa
2014,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2014,34,0,0,94589,Solano
2015,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2015,41,0,0,94589,Napa
2016,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2015,41,0,0,94589,Solano
2017,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2016,65,0,0,94589,Napa
2018,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2016,65,0,0,94589,Solano
2019,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2017,154,0,0,94589,Napa
2020,1003013715,WANG,ROBERTA,94589,CA,Physical Medicine and Rehabilitation,2017,154,0,0,94589,Solano
2021,1003013723,FIELDS,JUSTIN,73071,OK,Internal Medicine,2015,556,42,0,73071,Cleveland
2022,1003013723,FIELDS,JUSTIN,73071,OK,Internal Medicine,2016,3977,271,44,73071,Cleveland
2023,1003013723,FIELDS,JUSTIN,73071,OK,Internal Medicine,2017,6831,372,53,73071,Cleveland
2024,1003049123,YANG,LIMEI,73071,OK,Psychiatry,2014,100,0,0,73071,Cleveland
2025,1003049123,YANG,LIMEI,73071,OK,Psychiatry,2015,437,0,0,73071,Cleveland
2026,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2013,6146,202,0,28645,Burke
2027,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2013,6146,202,0,28645,Caldwell
2028,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2013,6146,202,0,28645,Wilkes
2029,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2014,5971,196,0,28645,Burke
2030,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2014,5971,196,0,28645,Caldwell
2031,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2014,5971,196,0,28645,Wilkes
2032,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2015,3186,118,0,28645,Burke
2033,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2015,3186,118,0,28645,Caldwell
2034,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2015,3186,118,0,28645,Wilkes
2035,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2016,1973,108,0,28645,Burke
2036,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2016,1973,108,0,28645,Caldwell
2037,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2016,1973,108,0,28645,Wilkes
2038,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2017,2885,136,0,28645,Burke
2039,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2017,2885,136,0,28645,Caldwell
2040,1003013756,PHUNG,ANDY,28645,NC,Family Practice,2017,2885,136,0,28645,Wilkes
2041,1003013889,MAYLAND,PETER,95470,CA,Psychiatry,2013,34,0,0,95470,Mendocino
2042,1003013913,FAKIH,MONA,48127,MI,Obstetrics & Gynecology,2016,130,0,0,48127,Wayne
2043,1003013913,FAKIH,MONA,48127,MI,Obstetrics & Gynecology,2017,111,0,0,48127,Wayne
2044,1003013913,FAKIH,MONA,48127,MI,Obstetrics/Gynecology,2013,220,0,0,48127,Wayne
2045,1003013913,FAKIH,MONA,48127,MI,Obstetrics/Gynecology,2014,92,0,0,48127,Wayne
2046,1003013913,FAKIH,MONA,48127,MI,Obstetrics/Gynecology,2015,191,0,0,48127,Wayne
2047,1003028382,BARKOSKI,VICTOR,48127,MI,Dentist,2013,54,0,0,48127,Wayne
2048,1003028382,BARKOSKI,VICTOR,48127,MI,Dentist,2014,42,0,0,48127,Wayne
2049,1003028382,BARKOSKI,VICTOR,48127,MI,Dentist,2015,42,0,0,48127,Wayne
2050,1003028382,BARKOSKI,VICTOR,48127,MI,Dentist,2016,49,0,0,48127,Wayne
2051,1003028382,BARKOSKI,VICTOR,48127,MI,Dentist,2017,60,0,0,48127,Wayne
2052,1003013921,BAHL,AMIT,11030,NY,General Practice,2013,32,15,0,11030,Nassau
2053,1003040254,SHAH,SAMIT,11030,NY,Cardiology,2017,110,0,0,11030,Nassau
2054,1003040254,SHAH,SAMIT,11030,NY,Internal Medicine,2016,187,0,0,11030,Nassau
2055,1003013921,BAHL,AMIT,48073,MI,Emergency Medicine,2016,22,0,0,48073,Oakland
2056,1003013921,BAHL,AMIT,48073,MI,Emergency Medicine,2017,26,0,0,48073,Oakland
2057,1003013921,BAHL,AMIT,48073,MI,General Practice,2014,42,13,0,48073,Oakland
2058,1003013921,BAHL,AMIT,48073,MI,General Practice,2015,39,20,0,48073,Oakland
2059,1003023235,LEE,CATHERINE,48073,MI,Physician Assistant,2013,92,13,0,48073,Oakland
2060,1003023235,LEE,CATHERINE,48073,MI,Physician Assistant,2014,128,0,0,48073,Oakland
2061,1003023235,LEE,CATHERINE,48073,MI,Physician Assistant,2015,155,0,0,48073,Oakland
2062,1003023235,LEE,CATHERINE,48073,MI,Physician Assistant,2016,136,0,0,48073,Oakland
2063,1003023235,LEE,CATHERINE,48073,MI,Physician Assistant,2017,178,0,0,48073,Oakland
2064,1003013947,OTTO,ROBERT,37203,TN,Orthopedic Surgery,2017,189,53,0,37203,Davidson
2065,1003031261,RUBRIGHT,JAMES,37203,TN,Hand Surgery,2014,107,57,0,37203,Davidson
2066,1003031261,RUBRIGHT,JAMES,37203,TN,Hand Surgery,2015,131,97,0,37203,Davidson
2067,1003031261,RUBRIGHT,JAMES,37203,TN,Hand Surgery,2016,181,130,0,37203,Davidson
2068,1003031261,RUBRIGHT,JAMES,37203,TN,Hand Surgery,2017,151,98,0,37203,Davidson
2069,1003013947,OTTO,ROBERT,63128,MO,Orthopedic Surgery,2013,13,0,0,63128,St.
2070,1003013947,OTTO,ROBERT,63128,MO,Orthopedic Surgery,2014,56,21,0,63128,St.
2071,1003013947,OTTO,ROBERT,63128,MO,Orthopedic Surgery,2015,364,99,0,63128,St.
2072,1003013947,OTTO,ROBERT,63128,MO,Orthopedic Surgery,2016,236,73,0,63128,St.
2073,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2013,638,0,0,29646,Abbeville
2074,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2013,638,0,0,29646,Greenwood
2075,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2014,952,0,0,29646,Abbeville
2076,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2014,952,0,0,29646,Greenwood
2077,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2015,1106,0,0,29646,Abbeville
2078,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2015,1106,0,0,29646,Greenwood
2079,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2016,1155,0,0,29646,Abbeville
2080,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2016,1155,0,0,29646,Greenwood
2081,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2017,1366,0,0,29646,Abbeville
2082,1003013970,HERSHBERGER,JENNIFER,29646,SC,Ophthalmology,2017,1366,0,0,29646,Greenwood
2083,1003014051,JACKSON,JEFFREY,85054,AZ,Optometry,2015,16,0,0,85054,Maricopa
2084,1003014051,JACKSON,JEFFREY,85054,AZ,Optometry,2016,124,0,0,85054,Maricopa
2085,1003014051,JACKSON,JEFFREY,85122,AZ,Optometry,2017,724,0,0,85122,Pinal
2086,1003014077,PITTMAN,LARRY,74403,OK,Podiatry,2013,81,35,0,74403,Muskogee
2087,1003014077,PITTMAN,LARRY,74403,OK,Podiatry,2014,94,26,0,74403,Muskogee
2088,1003014077,PITTMAN,LARRY,74403,OK,Podiatry,2015,46,19,0,74403,Muskogee
2089,1003014077,PITTMAN,LARRY,74403,OK,Podiatry,2016,64,29,0,74403,Muskogee
2090,1003014077,PITTMAN,LARRY,74403,OK,Podiatry,2017,57,18,0,74403,Muskogee
2091,1003014093,DRURY,CHARLES,92003,CA,Dentist,2013,17,0,0,92003,San
2092,1003014093,DRURY,CHARLES,92003,CA,Dentist,2014,25,0,0,92003,San
2093,1003014093,DRURY,CHARLES,92003,CA,Dentist,2015,26,0,0,92003,San
2094,1003014093,DRURY,CHARLES,92003,CA,Dentist,2016,24,0,0,92003,San
2095,1003014093,DRURY,CHARLES,92003,CA,Dentist,2017,32,0,0,92003,San
2096,1003014184,BEERS,ADAM,56087,MN,Dentist,2013,96,0,0,56087,Brown
2097,1003014184,BEERS,ADAM,56087,MN,Dentist,2013,96,0,0,56087,Redwood
2098,1003014184,BEERS,ADAM,56087,MN,Dentist,2014,80,0,0,56087,Brown
2099,1003014184,BEERS,ADAM,56087,MN,Dentist,2014,80,0,0,56087,Redwood
2100,1003014184,BEERS,ADAM,56087,MN,Dentist,2015,156,0,0,56087,Brown
2101,1003014184,BEERS,ADAM,56087,MN,Dentist,2015,156,0,0,56087,Redwood
2102,1003014184,BEERS,ADAM,56087,MN,Dentist,2016,145,0,0,56087,Brown
2103,1003014184,BEERS,ADAM,56087,MN,Dentist,2016,145,0,0,56087,Redwood
2104,1003014184,BEERS,ADAM,56087,MN,Dentist,2017,127,0,0,56087,Brown
2105,1003014184,BEERS,ADAM,56087,MN,Dentist,2017,127,0,0,56087,Redwood
2106,1003014267,MEHRAZIN,REZA,19111,PA,Urology,2013,81,17,0,19111,Philadelphia
2107,1003014333,GUY,ALAN,32837,FL,Dentist,2013,11,0,0,32837,Orange
2108,1003014333,GUY,ALAN,32837,FL,Dentist,2013,11,0,0,32837,Osceola
2109,1003014333,GUY,ALAN,32837,FL,Dentist,2015,11,0,0,32837,Orange
2110,1003014333,GUY,ALAN,32837,FL,Dentist,2015,11,0,0,32837,Osceola
2111,1003014366,MACKENNEY,KAREN,77384,TX,Nurse Practitioner,2013,113,0,0,77384,Montgomery
2112,1003014366,MACKENNEY,KAREN,77384,TX,Nurse Practitioner,2014,122,0,0,77384,Montgomery
2113,1003014366,MACKENNEY,KAREN,77384,TX,Nurse Practitioner,2015,251,0,0,77384,Montgomery
2114,1003014366,MACKENNEY,KAREN,77384,TX,Nurse Practitioner,2016,292,0,0,77384,Montgomery
2115,1003014366,MACKENNEY,KAREN,77384,TX,Nurse Practitioner,2017,402,0,0,77384,Montgomery
2116,1003014374,CONNOLLY,MICHAEL,84096,UT,Psychiatry,2013,64,0,0,84096,Salt
2117,1003014374,CONNOLLY,MICHAEL,84096,UT,Psychiatry,2014,66,0,0,84096,Salt
2118,1003014374,CONNOLLY,MICHAEL,84096,UT,Psychiatry,2015,77,0,0,84096,Salt
2119,1003014374,CONNOLLY,MICHAEL,84096,UT,Psychiatry,2016,34,0,0,84096,Salt
2120,1003014374,CONNOLLY,MICHAEL,84096,UT,Psychiatry & Neurology,2017,28,0,0,84096,Salt
2121,1003014440,BELL,LINDA,39531,MS,Nurse Practitioner,2013,5876,2520,938,39531,Harrison
2122,1003014440,BELL,LINDA,39531,MS,Nurse Practitioner,2014,16391,7505,2701,39531,Harrison
2123,1003014440,BELL,LINDA,39531,MS,Nurse Practitioner,2015,14084,6537,2466,39531,Harrison
2124,1003014440,BELL,LINDA,39531,MS,Nurse Practitioner,2016,11914,5236,1635,39531,Harrison
2125,1003014440,BELL,LINDA,39531,MS,Nurse Practitioner,2017,9740,4140,314,39531,Harrison
2126,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2016,55,0,0,60010,Cook
2127,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2016,55,0,0,60010,Kane
2128,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2016,55,0,0,60010,Lake
2129,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2016,55,0,0,60010,McHenry
2130,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2017,26,0,0,60010,Cook
2131,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2017,26,0,0,60010,Kane
2132,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2017,26,0,0,60010,Lake
2133,1003014457,KHAJA,ASLAM,60010,IL,Neurology,2017,26,0,0,60010,McHenry
2134,1003014457,KHAJA,ASLAM,60190,IL,Neurology,2013,59,0,0,60190,DuPage
2135,1003014457,KHAJA,ASLAM,60190,IL,Neurology,2014,132,0,0,60190,DuPage
2136,1003014457,KHAJA,ASLAM,60190,IL,Neurology,2015,195,0,0,60190,DuPage
2137,1003014515,DUTTON,FRANZISKA,96001,CA,Dentist,2013,21,0,0,96001,Shasta
2138,1003014515,DUTTON,FRANZISKA,96001,CA,Dentist,2014,42,0,0,96001,Shasta
2139,1003014515,DUTTON,FRANZISKA,96001,CA,Dentist,2015,37,0,0,96001,Shasta
2140,1003014515,DUTTON,FRANZISKA,96001,CA,Dentist,2016,12,0,0,96001,Shasta
2141,1003014515,DUTTON,FRANZISKA,96001,CA,Dentist,2017,12,0,0,96001,Shasta
2142,1003014523,COTWRIGHT,ANTONIA,90277,CA,Obstetrics & Gynecology,2016,31,0,0,90277,Los
2143,1003014523,COTWRIGHT,ANTONIA,90277,CA,Obstetrics & Gynecology,2017,31,0,0,90277,Los
2144,1003014523,COTWRIGHT,ANTONIA,90277,CA,Obstetrics/Gynecology,2014,46,0,0,90277,Los
2145,1003014523,COTWRIGHT,ANTONIA,90277,CA,Obstetrics/Gynecology,2015,54,0,0,90277,Los
2146,1003014549,HICKS,KRISTIN,33316,FL,Psychiatry,2016,5663,0,0,33316,Broward
2147,1003014549,HICKS,KRISTIN,33316,FL,Psychiatry,2017,2919,0,0,33316,Broward
2148,1003014549,HICKS,KRISTIN,33334,FL,Psychiatry,2014,305,0,0,33334,Broward
2149,1003014549,HICKS,KRISTIN,33334,FL,Psychiatry,2015,3861,0,0,33334,Broward
2150,1003014549,HICKS,KRISTIN,43222,OH,Psychiatry,2013,423,11,0,43222,Franklin
2151,1003014705,JINDAL,ANKUR,35801,AL,Internal Medicine,2015,394,0,0,35801,Madison
2152,1003014705,JINDAL,ANKUR,35801,AL,Internal Medicine,2016,671,0,0,35801,Madison
2153,1003014705,JINDAL,ANKUR,35801,AL,Internal Medicine,2017,2193,0,0,35801,Madison
2154,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2013,2893,30,0,35976,Blount
2155,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2013,2893,30,0,35976,Cullman
2156,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2013,2893,30,0,35976,Marshall
2157,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2014,2017,31,0,35976,Blount
2158,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2014,2017,31,0,35976,Cullman
2159,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2014,2017,31,0,35976,Marshall
2160,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2015,1517,23,0,35976,Blount
2161,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2015,1517,23,0,35976,Cullman
2162,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2015,1517,23,0,35976,Marshall
2163,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2016,1412,15,0,35976,Blount
2164,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2016,1412,15,0,35976,Cullman
2165,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2016,1412,15,0,35976,Marshall
2166,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2017,1368,17,0,35976,Blount
2167,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2017,1368,17,0,35976,Cullman
2168,1003014762,WHARTON,JOSHUA,35976,AL,Dermatology,2017,1368,17,0,35976,Marshall
2169,1003014838,WILLIAMS,MICHAEL,32114,FL,Family Practice,2013,330,20,0,32114,Volusia
2170,1003014838,WILLIAMS,MICHAEL,32114,FL,Family Practice,2014,27,0,0,32114,Volusia
2171,1003014838,WILLIAMS,MICHAEL,32114,FL,Family Practice,2015,24,0,0,32114,Volusia
2172,1003014838,WILLIAMS,MICHAEL,32114,FL,Family Practice,2016,19,0,0,32114,Volusia
2173,1003014838,WILLIAMS,MICHAEL,32114,FL,Family Practice,2017,16,0,0,32114,Volusia
2174,1003014853,KRAY,SARAH,80526,CO,Physician Assistant,2013,810,108,11,80526,Larimer
2175,1003014853,KRAY,SARAH,80526,CO,Physician Assistant,2014,869,122,13,80526,Larimer
2176,1003014853,KRAY,SARAH,80526,CO,Physician Assistant,2015,1092,137,16,80526,Larimer
2177,1003014853,KRAY,SARAH,80526,CO,Physician Assistant,2016,468,25,0,80526,Larimer
2178,1003014853,KRAY,SARAH,80526,CO,Physician Assistant,2017,27,0,0,80526,Larimer
2179,1003014911,BERGER,JOHN,55109,MN,Internal Medicine,2014,106,0,0,55109,Ramsey
2180,1003014911,BERGER,JOHN,55109,MN,Pulmonary Disease,2015,199,0,0,55109,Ramsey
2181,1003014911,BERGER,JOHN,55109,MN,Pulmonary Disease,2016,485,0,0,55109,Ramsey
2182,1003014911,BERGER,JOHN,55109,MN,Pulmonary Disease,2017,698,16,0,55109,Ramsey
2183,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2013,24,0,0,00969,Bayamon
2184,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2013,24,0,0,00969,Guaynabo
2185,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2013,24,0,0,00969,San
2186,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2014,19,0,0,00969,Bayamon
2187,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2014,19,0,0,00969,Guaynabo
2188,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2014,19,0,0,00969,San
2189,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2015,15,0,0,00969,Bayamon
2190,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2015,15,0,0,00969,Guaynabo
2191,1003014960,FUXENCH,CARLOS,00969,PR,Specialist,2015,15,0,0,00969,San
2192,1003017245,ELIAS RODRIGUEZ,NORMA,00969,PR,General Acute Care Hospital,2015,29,0,0,00969,Bayamon
2193,1003017245,ELIAS RODRIGUEZ,NORMA,00969,PR,General Acute Care Hospital,2015,29,0,0,00969,Guaynabo
2194,1003017245,ELIAS RODRIGUEZ,NORMA,00969,PR,General Acute Care Hospital,2015,29,0,0,00969,San
2195,1003017245,ELIAS RODRIGUEZ,NORMA,00969,PR,General Practice,2013,112,0,0,00969,Bayamon
2196,1003017245,ELIAS RODRIGUEZ,NORMA,00969,PR,General Practice,2013,112,0,0,00969,Guaynabo
2197,1003017245,ELIAS RODRIGUEZ,NORMA,00969,PR,General Practice,2013,112,0,0,00969,San
2198,1003014986,YUZEFOVICH,MICHAEL,22182,VA,Obstetrics & Gynecology,2016,75,0,0,22182,Fairfax
2199,1003014986,YUZEFOVICH,MICHAEL,22182,VA,Obstetrics & Gynecology,2017,59,0,0,22182,Fairfax
2200,1003014986,YUZEFOVICH,MICHAEL,22182,VA,Obstetrics/Gynecology,2013,127,0,0,22182,Fairfax
2201,1003014986,YUZEFOVICH,MICHAEL,22182,VA,Obstetrics/Gynecology,2014,58,0,0,22182,Fairfax
2202,1003014986,YUZEFOVICH,MICHAEL,22182,VA,Obstetrics/Gynecology,2015,37,0,0,22182,Fairfax
2203,1003015025,DREHER,JENNIFER,04856,ME,Nurse Practitioner,2013,2286,239,51,04856,Knox
2204,1003015025,DREHER,JENNIFER,04856,ME,Nurse Practitioner,2014,3251,310,49,04856,Knox
2205,1003015025,DREHER,JENNIFER,04856,ME,Nurse Practitioner,2015,3828,290,24,04856,Knox
2206,1003015025,DREHER,JENNIFER,04856,ME,Nurse Practitioner,2016,4503,322,20,04856,Knox
2207,1003015025,DREHER,JENNIFER,04856,ME,Nurse Practitioner,2017,5227,288,12,04856,Knox
2208,1003015066,EIDAHL,JASON,44304,OH,Emergency Medicine,2013,158,63,0,44304,Summit
2209,1003015066,EIDAHL,JASON,44304,OH,Emergency Medicine,2014,102,36,0,44304,Summit
2210,1003015066,EIDAHL,JASON,44304,OH,Emergency Medicine,2015,107,40,0,44304,Summit
2211,1003015066,EIDAHL,JASON,44304,OH,Emergency Medicine,2016,140,62,0,44304,Summit
2212,1003015066,EIDAHL,JASON,44304,OH,Emergency Medicine,2017,117,36,0,44304,Summit
2213,1003015108,RAMIREZ,ANDREA,07046,NJ,Physician Assistant,2016,19,0,0,07046,Morris
2214,1003015108,RAMIREZ,ANDREA,07046,NJ,Physician Assistant,2017,60,18,0,07046,Morris
2215,1003015108,RAMIREZ,ANDREA,30720,GA,Physician Assistant,2013,124,0,0,30720,Whitfield
2216,1003015116,CHHABRA,DARSHIKA,60453,IL,Nephrology,2013,51,0,0,60453,Cook
2217,1003015116,CHHABRA,DARSHIKA,60453,IL,Nephrology,2014,256,0,0,60453,Cook
2218,1003015116,CHHABRA,DARSHIKA,60453,IL,Nephrology,2015,488,0,0,60453,Cook
2219,1003015116,CHHABRA,DARSHIKA,60453,IL,Nephrology,2016,470,0,0,60453,Cook
2220,1003015116,CHHABRA,DARSHIKA,60453,IL,Nephrology,2017,636,0,0,60453,Cook
2221,1003034927,BHATIA,SANDEEP,60453,IL,Ophthalmology,2013,1188,0,0,60453,Cook
2222,1003034927,BHATIA,SANDEEP,60453,IL,Ophthalmology,2014,1795,0,0,60453,Cook
2223,1003034927,BHATIA,SANDEEP,60453,IL,Ophthalmology,2015,2357,0,0,60453,Cook
2224,1003034927,BHATIA,SANDEEP,60453,IL,Ophthalmology,2016,2287,0,0,60453,Cook
2225,1003034927,BHATIA,SANDEEP,60453,IL,Ophthalmology,2017,2461,0,0,60453,Cook
2226,1003015124,EVERT,JESSICA,94598,CA,Family Practice,2013,71,0,0,94598,Contra
2227,1003015124,EVERT,JESSICA,94598,CA,Family Practice,2014,39,0,0,94598,Contra
2228,1003015124,EVERT,JESSICA,94598,CA,Family Practice,2015,47,12,0,94598,Contra
2229,1003015124,EVERT,JESSICA,94598,CA,Family Practice,2016,24,0,0,94598,Contra
2230,1003015124,EVERT,JESSICA,94598,CA,Internal Medicine,2017,89,0,0,94598,Contra
2231,1003015140,BAUER,JENNY,55343,MN,Nurse Practitioner,2014,202,64,0,55343,Hennepin
2232,1003015140,BAUER,JENNY,55343,MN,Nurse Practitioner,2015,128,39,0,55343,Hennepin
2233,1003015140,BAUER,JENNY,55343,MN,Nurse Practitioner,2016,171,25,0,55343,Hennepin
2234,1003015140,BAUER,JENNY,55343,MN,Nurse Practitioner,2017,223,23,0,55343,Hennepin
2235,1003015140,BAUER,JENNY,55401,MN,Nurse Practitioner,2013,200,91,0,55401,Hennepin
2236,1003015157,COMMONS,BRADFORD,75235,TX,Emergency Medicine,2013,315,71,0,75235,Dallas
2237,1003015157,COMMONS,BRADFORD,75235,TX,Emergency Medicine,2014,360,88,0,75235,Dallas
2238,1003015157,COMMONS,BRADFORD,75235,TX,Emergency Medicine,2015,302,82,0,75235,Dallas
2239,1003015157,COMMONS,BRADFORD,75235,TX,Emergency Medicine,2016,270,73,0,75235,Dallas
2240,1003015157,COMMONS,BRADFORD,75235,TX,Emergency Medicine,2017,311,67,0,75235,Dallas
2241,1003025131,NGUYEN,LYNN,75235,TX,Internal Medicine,2013,97,12,0,75235,Dallas
2242,1003025131,NGUYEN,LYNN,75235,TX,Student in an Organized Health Care Education/Training Program,2014,39,0,0,75235,Dallas
2243,1003025131,NGUYEN,LYNN,75235,TX,Student in an Organized Health Care Education/Training Program,2015,27,0,0,75235,Dallas
2244,1003025131,NGUYEN,LYNN,75235,TX,Student in an Organized Health Care Education/Training Program,2016,26,0,0,75235,Dallas
2245,1003025131,NGUYEN,LYNN,75235,TX,Student in an Organized Health Care Education/Training Program,2017,20,0,0,75235,Dallas
2246,1003025743,GANDHI,NAINESH,75235,TX,Internal Medicine,2014,12,0,0,75235,Dallas
2247,1003025743,GANDHI,NAINESH,75235,TX,Student in an Organized Health Care Education/Training Program,2013,43,0,0,75235,Dallas
2248,1003015173,BEAUCHAMP BRUNO,MAYRA,03301,NH,Dermatology,2013,203,0,0,03301,Merrimack
2249,1003015173,BEAUCHAMP BRUNO,MAYRA,03301,NH,Dermatology,2014,335,0,0,03301,Merrimack
2250,1003015173,BEAUCHAMP BRUNO,MAYRA,03301,NH,Dermatology,2015,388,0,0,03301,Merrimack
2251,1003015173,BEAUCHAMP BRUNO,MAYRA,03301,NH,Dermatology,2016,594,0,0,03301,Merrimack
2252,1003015173,BEAUCHAMP BRUNO,MAYRA,03301,NH,Dermatology,2017,940,0,0,03301,Merrimack
2253,1003015181,PAPSIN,MATTHEW,48307,MI,Dentist,2013,25,0,0,48307,Oakland
2254,1003015181,PAPSIN,MATTHEW,48307,MI,Dentist,2014,45,0,0,48307,Oakland
2255,1003015181,PAPSIN,MATTHEW,48307,MI,Dentist,2015,68,0,0,48307,Oakland
2256,1003015181,PAPSIN,MATTHEW,48307,MI,Dentist,2016,49,0,0,48307,Oakland
2257,1003015181,PAPSIN,MATTHEW,48307,MI,Dentist,2017,77,0,0,48307,Oakland
2258,1003015207,SWANEY,ROBERT,80033,CO,Hematology-Oncology,2016,369,47,12,80033,Denver
2259,1003015207,SWANEY,ROBERT,80033,CO,Hematology-Oncology,2016,369,47,12,80033,Jefferson
2260,1003015207,SWANEY,ROBERT,80033,CO,Hematology-Oncology,2017,541,34,0,80033,Denver
2261,1003015207,SWANEY,ROBERT,80033,CO,Hematology-Oncology,2017,541,34,0,80033,Jefferson
2262,1003015207,SWANEY,ROBERT,80033,CO,Hematology/Oncology,2013,402,28,0,80033,Denver
2263,1003015207,SWANEY,ROBERT,80033,CO,Hematology/Oncology,2013,402,28,0,80033,Jefferson
2264,1003015207,SWANEY,ROBERT,80033,CO,Hematology/Oncology,2014,149,21,0,80033,Denver
2265,1003015207,SWANEY,ROBERT,80033,CO,Hematology/Oncology,2014,149,21,0,80033,Jefferson
2266,1003015207,SWANEY,ROBERT,80033,CO,Hematology/Oncology,2015,334,51,21,80033,Denver
2267,1003015207,SWANEY,ROBERT,80033,CO,Hematology/Oncology,2015,334,51,21,80033,Jefferson
2268,1003015215,TIN,MAUNG,94080,CA,Geriatric Medicine,2014,5158,182,16,94080,San
2269,1003015215,TIN,MAUNG,94080,CA,Geriatric Medicine,2015,6087,141,19,94080,San
2270,1003015215,TIN,MAUNG,94080,CA,Geriatric Medicine,2016,5463,135,13,94080,San
2271,1003015215,TIN,MAUNG,94080,CA,Internal Medicine,2017,5328,240,58,94080,San
2272,1003015215,TIN,MAUNG,94080,CA,Student in an Organized Health Care Education/Training Program,2013,4874,184,29,94080,San
2273,1003015280,WALSH,KATHERINE,32204,FL,Physician Assistant,2013,219,0,0,32204,Duval
2274,1003015280,WALSH,KATHERINE,32204,FL,Physician Assistant,2014,635,0,0,32204,Duval
